{'file_path': 'projects/atlas/SUBPROJECT/cxf/core/src/test/java/org/apache/cxf/bus/spring/SpringBusFactoryTest.java', 'test_name': 'testInitialisation'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/LinkHeaderProviderTest.java', 'test_name': 'testFromSimpleString'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/LinkHeaderProviderTest.java', 'test_name': 'testFromSimpleString2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/LinkHeaderProviderTest.java', 'test_name': 'testToString'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RequestImplTest.java', 'test_name': 'testStrictEtagsPreconditionMet'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RequestImplTest.java', 'test_name': 'testStarEtags'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RequestImplTest.java', 'test_name': 'testBeforeDate'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RequestImplTest.java', 'test_name': 'testBeforeDateIfNotModified'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RequestImplTest.java', 'test_name': 'testIfNoneMatchAndDateWithMatchingTags'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testReadEntityWithNullOutMessage'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testReadBufferedStaxUtils'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testReadBufferedStaxSource'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testResourceImpl'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testGetHeaderStringUsingHeaderDelegate'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testEntityTag'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testLocation'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testGetLanguage'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testGetNoLinkBuilder'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testReadEntityAndGetEntityAfter'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/ResponseImplTest.java', 'test_name': 'testReadEntityWithAnnotations'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/RetryAfterHeaderProviderTest.java', 'test_name': 'test'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/SecurityContextImplTest.java', 'test_name': 'testAuthenticationScheme'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/UriBuilderImplTest.java', 'test_name': 'testFromUriRelativePath'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/UriBuilderImplTest.java', 'test_name': 'testUriTemplate'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/UriBuilderImplTest.java', 'test_name': 'testUriTemplate2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/UriBuilderImplTest.java', 'test_name': 'testBuildWithNonEncodedSubstitutionValue'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/UriBuilderImplTest.java', 'test_name': 'testBuildWithNonEncodedSubstitutionValue2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/ClassResourceInfoTest.java', 'test_name': 'testSubresourceWithProduces'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/ClassResourceInfoTest.java', 'test_name': 'testNameBindings'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/OperationResourceInfoTest.java', 'test_name': 'testNameBindingsClass'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/OperationResourceInfoTest.java', 'test_name': 'testNameBindingsInterface'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/model/URITemplateTest.java', 'test_name': 'testMatchWithMatrixOnClearPath4'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/AbstractConfigurableProviderTest.java', 'test_name': 'testSetBus'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/DataSourceProviderTest.java', 'test_name': 'testReadDataHandler'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/DataSourceProviderTest.java', 'test_name': 'testWriteDataHandler'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/DataSourceProviderTest.java', 'test_name': 'testReadDataSource'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/FormEncodingProviderTest.java', 'test_name': 'testWriteForm'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/JAXBElementProviderTest.java', 'test_name': 'testReadFromISO'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testNumberIsNotWriteable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testBooleanIsNotWriteable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testCharacterIsNotWriteable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testNumberIsNotReadable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testBooleanIsNotReadable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testCharacterIsNotReadable'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/PrimitiveTextProviderTest.java', 'test_name': 'testWriteStringISO'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/ProviderFactoryTest.java', 'test_name': 'testMultipleFactories'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/ProviderFactoryTest.java', 'test_name': 'testDataSourceReader'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/SourceProviderTest.java', 'test_name': 'testReadFrom'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/SourceProviderTest.java', 'test_name': 'testWriteToDocument'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/XSLTJaxbProviderTest.java', 'test_name': 'testWrite'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/XSLTJaxbProviderTest.java', 'test_name': 'testWriteWithoutTemplate'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/XSLTJaxbProviderTest.java', 'test_name': 'testRead'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/XSLTJaxbProviderTest.java', 'test_name': 'testReadFromStreamReader'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/provider/XSLTJaxbProviderTest.java', 'test_name': 'testReadWithoutTemplate'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/AnnotationTestUtilsTest.java', 'test_name': 'testCustomHttpMethodValue'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testEncodePartiallyEncoded'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testEncodePartiallyEncoded2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testEncodePartiallyEncoded3'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testUrlDecode'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testRelativize'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testUrlEncode'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testPathEncode'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testPathEncodeWithPlusAndSpace'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testURLEncode'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testUrlDecodeReserved'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testPathDecode'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testReplaceAnyIPAddress'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/HttpUtilsTest.java', 'test_name': 'testReplaceLocalHostWithPort'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/InjectionUtilsTest.java', 'test_name': 'testHandleParameterWithXmlAdapterOnInterface'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/InjectionUtilsTest.java', 'test_name': 'testInstantiateClass'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/InjectionUtilsTest.java', 'test_name': 'testInstantiateFloatInQuery'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/JAXRSUtilsTest.java', 'test_name': 'testExceptionDuringConstruction'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/JAXRSUtilsTest.java', 'test_name': 'testDefaultValueOnField'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/ResourceUtilsTest.java', 'test_name': 'shouldCreateApplicationWhichInheritsApplicationPath'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/utils/ResourceUtilsTest.java', 'test_name': 'shouldCreateApplicationWhichOverridesApplicationPath'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/CodeFirstWSDLTest.java', 'test_name': 'testExcludeOnInterface'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/EndpointImplTest.java', 'test_name': 'testSOAPBindingOnMethodWithRPC'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/EndpointImplTest.java', 'test_name': 'testEndpointPublishAfterGetBinding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/JAXWSMethodInvokerTest.java', 'test_name': 'testFactoryBeans'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/JaxWsServerFactoryBeanTest.java', 'test_name': 'testBean'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/JaxWsServerFactoryBeanTest.java', 'test_name': 'testBareGreeter'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/SchemaFirstXmlConfigTest.java', 'test_name': 'testEndpoint'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/ServiceImplTest.java', 'test_name': 'testBadServiceName'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/ServiceImplTest.java', 'test_name': 'testGetBadPort'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/ServiceImplTest.java', 'test_name': 'testGetBadSEI'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/ServiceImplTest.java', 'test_name': 'testCreateDispatchBadPort'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/SoapFaultTest.java', 'test_name': 'testInterceptorThrowingSoapFault'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/SoapFaultTest.java', 'test_name': 'testWebServiceException'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/dispatch/DispatchTest.java', 'test_name': 'testHTTPBinding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/dispatch/DispatchTest.java', 'test_name': 'testSOAPPBinding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/handler/AbstractProtocolHandlerInterceptorTest.java', 'test_name': 'testInterceptSuccess'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/logging/SOAPLoggingTest.java', 'test_name': 'testSoap'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/provider/ProviderTest.java', 'test_name': 'testInvocation'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/provider/ProviderTest.java', 'test_name': 'testCXF1852'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/jaxws/src/test/java/org/apache/cxf/jaxws/support/JaxWsImplementorInfoTest.java', 'test_name': 'testGetWSDLLocation'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/js/src/test/java/org/apache/cxf/js/rhino/ServerAppTest.java', 'test_name': 'testNoArgs'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/js/src/test/java/org/apache/cxf/js/rhino/ServerAppTest.java', 'test_name': 'testUknownOption'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/js/src/test/java/org/apache/cxf/js/rhino/ServerAppTest.java', 'test_name': 'testMissingOptionA'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/js/src/test/java/org/apache/cxf/js/rhino/ServerAppTest.java', 'test_name': 'testBrokenOptionA'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/frontend/simple/src/test/java/org/apache/cxf/service/factory/ServerFactoryTest.java', 'test_name': 'testSetDF'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/management/src/test/java/org/apache/cxf/management/jmx/JMXManagedComponentManagerTest.java', 'test_name': 'testRegisterStandardMBean'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/management/src/test/java/org/apache/cxf/management/jmx/export/ModelMBeanAssemblerTest.java', 'test_name': 'testGetMBeanInfo'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/management/src/test/java/org/apache/cxf/management/jmx/export/ModelMBeanAssemblerTest.java', 'test_name': 'testGetAttribute'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/management/src/test/java/org/apache/cxf/management/jmx/export/ModelMBeanAssemblerTest.java', 'test_name': 'testOperationInvocation'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/JAXRSClientFactoryBeanTest.java', 'test_name': 'testCreateClient'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/JAXRSClientFactoryBeanTest.java', 'test_name': 'testCreateClientWithUserResource'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/JAXRSClientFactoryBeanTest.java', 'test_name': 'testCreateClientWithTwoUserResources'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/JAXRSClientFactoryBeanTest.java', 'test_name': 'testVoidResponseAcceptWildcard'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testEncoding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testExistingAsteriscs'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testAsteriscs'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testAddressNotEncoded'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testDoubleAsteriscs'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testEmptyQuery'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testEmptyQueryKey'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testWebClientConfiguration'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testWebClientParamConverter'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testWebClientAuthorization'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/WebClientTest.java', 'test_name': 'testLanguageHeader'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/cache/ClientTest.java', 'test_name': 'testClientClosed'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/logging/RESTLoggingTest.java', 'test_name': 'testSlf4j'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/client/src/test/java/org/apache/cxf/jaxrs/client/spec/ClientResponseFilterTest.java', 'test_name': 'testExceptionWhenMultipleClientResponseFilters'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/description/src/test/java/org/apache/cxf/jaxrs/model/wadl/WadlGeneratorTest.java', 'test_name': 'testNoWadl'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/json-basic/src/test/java/org/apache/cxf/jaxrs/json/basic/JsonMapObjectReaderWriterTest.java', 'test_name': 'testWriteDateProperty'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/aegis/AegisElementProviderTest.java', 'test_name': 'testWriteTo'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/aegis/AegisElementProviderTest.java', 'test_name': 'testNoNamespaceWriteTo'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/dom4j/DOM4JProviderTest.java', 'test_name': 'testWriteJSONDropRoot'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/json/JSONProviderTest.java', 'test_name': 'testReadMalformedJson'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/json/JSONProviderTest.java', 'test_name': 'testDoNotEscapeForwardSlashes'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/jsonp/JsonpInterceptorTest.java', 'test_name': 'testJsonWithPadding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/jsonp/JsonpInterceptorTest.java', 'test_name': 'testJsonWithPaddingCustomCallbackParam'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/jsonp/JsonpInterceptorTest.java', 'test_name': 'testJsonWithDefaultPadding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/jsonp/JsonpInterceptorTest.java', 'test_name': 'testJsonWithoutPadding'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testPlainQuery1'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testWrongQueryNoException'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testPlainQuery2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testPlainQuery3'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testPlainQuery4'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchContextImplTest.java', 'test_name': 'testPlainQuery5'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchUtilsTest.java', 'test_name': 'testSqlWildcardString'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchUtilsTest.java', 'test_name': 'testSqlWildcardStringAlways'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchUtilsTest.java', 'test_name': 'testSqlWildcardString2'}
{'file_path': 'projects/atlas/SUBPROJECT/cxf/rt/rs/extensions/search/src/test/java/org/apache/cxf/jaxrs/ext/search/SearchUtilsTest.java', 'test_name': 'testSqlWildcardString3'}
